"CURKA":"Intersection":"CURKA Intersection":46.5218027778:-120.358022222
"CURTI":"Intersection":"CURTI Intersection":43.6916611111:-123.140141667
"CURVN":"Intersection":"CURVN Intersection":41.8793111111:-121.629355556
"CUSAM":"Intersection":"CUSAM Intersection":32.9933388889:-115.516069444
"CUSBU":"Intersection":"CUSBU Intersection":47.4985222222:-122.317563889
"CUSEL":"Intersection":"CUSEL Intersection":48.9002083333:-122.638880556
"CUSEX":"Intersection":"CUSEX Intersection":37.8297194444:-121.131980556
"CUSMU":"Intersection":"CUSMU Intersection":43.60185:-116.562413889
"CUSOM":"Intersection":"CUSOM Intersection":46.4048333333:-120.464594444
"CUSPI":"Intersection":"CUSPI Intersection":47.0328666667:-119.413602778
"CUSVA":"Intersection":"CUSVA Intersection":44.268525:-120.853158333
"CUTAD":"Intersection":"CUTAD Intersection":35.4900583333:-114.70195
"CUTAP":"Intersection":"CUTAP Intersection":36.7733194444:-113.734266667
"CUTAS":"Intersection":"CUTAS Intersection":46.2869833333:-119.015563889
"CUTEL":"Intersection":"CUTEL Intersection":44.9076388889:-124.023694444
"CUTLA":"Intersection":"CUTLA Intersection":43.7416666667:-114.339447222
"CUTNO":"Intersection":"CUTNO Intersection":34.8715972222:-116.763866667
"CUTOK":"Intersection":"CUTOK Intersection":42.3048694444:-121.813444444
"CUTRO":"Intersection":"CUTRO Intersection":35.6047166667:-112.383333333
"CUTTR":"Intersection":"CUTTR Intersection":42.689275:-122.728519444
"CUTVA":"Intersection":"CUTVA Intersection":40.3908777778:-117.599941667
"CUVAC":"Intersection":"CUVAC Intersection":46.6996638889:-120.393694444
"CUVAM":"Intersection":"CUVAM Intersection":32.8944444444:-115.138333333
"CUVAX":"Intersection":"CUVAX Intersection":36.4301444444:-114.832319444
"CUVED":"Intersection":"CUVED Intersection":34.6709583333:-117.153441667
"CUVEK":"Intersection":"CUVEK Intersection":33.5886111111:-115.006388889
"CUVEL":"Intersection":"CUVEL Intersection":43.6371194444:-116.329138889
"CUVES":"Intersection":"CUVES Intersection":47.6173277778:-117.618566667
"CUVOV":"Intersection":"CUVOV Intersection":34.4316694444:-109.312416667
"CUVSA":"Intersection":"CUVSA Intersection":37.6962666667:-122.116686111
"CUXEP":"Intersection":"CUXEP Intersection":44.2428555556:-120.893530556
"CUXEX":"Intersection":"CUXEX Intersection":31.6214777778:-109.690686111
"CUXIT":"Intersection":"CUXIT Intersection":33.9542694444:-116.296627778
"CUYAD":"Intersection":"CUYAD Intersection":44.5548083333:-121.153413889
"CUYAP":"Intersection":"CUYAP Intersection":40.4644194444:-122.294952778
"CUZUP":"Intersection":"CUZUP Intersection":37.4412527778:-122.153180556
"CVO":"VOR/DME":"Corvallis VOR/DME":44.4995694444:-123.293669167
"CVV":"VOR/DME":"Penn Cove VOR/DME":48.2446944444:-122.724416667
"CWARD":"Intersection":"CWARD Intersection":33.3840138889:-117.909272222
"CYANO":"Intersection":"CYANO Intersection":46.6737111111:-116.990525
"CYMBL":"Intersection":"CYMBL Intersection":37.5708805556:-121.843630556
"CYNDE":"Intersection":"CYNDE Intersection":33.2290972222:-117.319336111
"CYPRS":"Intersection":"CYPRS Intersection":36.4223361111:-122.432180556
"CZQ":"VORTAC":"Clovis VORTAC":36.8843222222:-119.815145278
"D12":"Heliport":"Garden Valley Heliport, Garden Valley, ID":44.0643386111:-115.925951111
"D28":"Seaplane Base":"Tanglefoot Seaplane Base, Cavanaugh Bay, ID":48.5388888889:-116.832222222
"D63":"Airport":"Dinsmore Airport, Dinsmore, CA":40.4920277778:-123.598222222
"D69":"Airport":"Rogersburg Airport, Anatone, WA":46.0744444444:-116.966111111
"D83":"Airport":"Boonville Airport, Boonville, CA":39.0139528056:-123.38155325
"D86":"Airport":"Sequoia Field Airport, Visalia, CA":36.4479166667:-119.318722222
"DACAV":"Intersection":"DACAV Intersection":40.8938888889:-124.162530556
"DACER":"Intersection":"DACER Intersection":38.3021666667:-122.662016667
"DACPE":"Intersection":"DACPE Intersection":47.0998111111:-120.241075
"DADME":"Intersection":"DADME Intersection":47.0845083333:-122.870722222
"DAFFI":"Intersection":"DAFFI Intersection":45.8346055556:-123.038405556
"DAG":"VORTAC":"Daggett VORTAC":34.9624569444:-116.578166389
"DAGGS":"Intersection":"DAGGS Intersection":34.9688361111:-116.962066667
"DAGNE":"Intersection":"DAGNE Intersection":43.8203277778:-117.008641667
"DAGTT":"Intersection":"DAGTT Intersection":43.5106944444:-116.326144444
"DAISY":"Intersection":"DAISY Intersection":34.2594916667:-120.131258333
"DALCO":"Intersection":"DALCO Intersection":33.8976222222:-117.269397222
"DALKY":"Intersection":"DALKY Intersection":32.8281722222:-111.0967
"DALON":"Intersection":"DALON Intersection":39.0687888889:-122.266386111
"DAMAR":"Intersection":"DAMAR Intersection":47.3775027778:-119.17335
"DAMER":"Intersection":"DAMER Intersection":36.1379444444:-115.083580556
"DAMSE":"Intersection":"DAMSE Intersection":46.2454805556:-119.425147222
"DAMUG":"Intersection":"DAMUG Intersection":33.5105555556:-118.172222222
"DANAH":"Intersection":"DANAH Intersection":33.4810055556:-117.698375
"DANBY":"Intersection":"DANBY Intersection":35.3114361111:-115.785863889
"DANES":"Intersection":"DANES Intersection":45.0737583333:-124.005072222
"DANNL":"Intersection":"DANNL Intersection":33.9021277778:-117.193827778
"DANNN":"Intersection":"DANNN Intersection":33.6902888889:-117.097886111
"DAO":"NDB":"Dragoo NDB":31.5856688889:-110.3442525
"DAPME":"Intersection":"DAPME Intersection":33.9589888889:-117.224638889
"DARBI":"Intersection":"DARBI Intersection":38.299175:-119.731572222
"DARDN":"Intersection":"DARDN Intersection":36.542725:-114.456647222
"DARIN":"Intersection":"DARIN Intersection":48.3320416667:-121.813033333
"DARNE":"Intersection":"DARNE Intersection":37.593275:-122.292258333
"DARTS":"Intersection":"DARTS Intersection":34.1560472222:-118.269594444
"DARYL":"Intersection":"DARYL Intersection":37.8268138889:-121.33175
"DASHE":"Intersection":"DASHE Intersection":38.8675583333:-121.400283333
"DASHH":"Intersection":"DASHH Intersection":34.9734583333:-117.750083333
"DATES":"Intersection":"DATES Intersection":46.3193166667:-118.190377778
"DATTS":"Intersection":"DATTS Intersection":37.8308555556:-122.413313889
"DATTT":"Intersection":"DATTT Intersection":39.3545527778:-119.507883333
"DATVE":"Intersection":"DATVE Intersection":46.8177777778:-120.644641667
"DAVAY":"Intersection":"DAVAY Intersection":34.7842333333:-116.987422222
"DAVEN":"Intersection":"DAVEN Intersection":47.7195055556:-118.199069444
"DAVEZ":"Intersection":"DAVEZ Intersection":32.0003638889:-111.392294444
"DAVZZ":"Intersection":"DAVZZ Intersection":33.379825:-112.140833333
"DAWNA":"Intersection":"DAWNA Intersection":34.2649777778:-117.113061111
"DAWNI":"Intersection":"DAWNI Intersection":35.8411194444:-115.155194444
"DAWNY":"Intersection":"DAWNY Intersection":34.6410361111:-120.473994444
"DAYMN":"Intersection":"DAYMN Intersection":38.9886111111:-115.85
"DAYSS":"Intersection":"DAYSS Intersection":45.7246305556:-122.683119444
"DBACK":"Intersection":"DBACK Intersection":33.9262361111:-111.346105556
"DBIGE":"Intersection":"DBIGE Intersection":36.4457666667:-116.608225
"DBLUS":"Intersection":"DBLUS Intersection":48.3166666667:-117.4
"DBS":"VORTAC":"Dubois VORTAC":44.0888533333:-112.209343333
"DDUKE":"Intersection":"DDUKE Intersection":33.1552666667:-111.854219444
"DEALR":"Intersection":"DEALR Intersection":36.0189861111:-115.199072222
"DEANO":"Intersection":"DEANO Intersection":34.3166638889:-119.41645
"DEBEY":"Intersection":"DEBEY Intersection":32.8159444444:-116.906544444
"DEBIB":"Intersection":"DEBIB Intersection":36.3941027778:-110.483219444
"DECAS":"Intersection":"DECAS Intersection":33.8235916667:-115.456611111
"DECAY":"Intersection":"DECAY Intersection":36.0764111111:-114.997738889
"DECEP":"Intersection":"DECEP Intersection":44.7011333333:-116.064258333
"DECOR":"Intersection":"DECOR Intersection":34.0150638889:-117.770297222
"DECOT":"Intersection":"DECOT Intersection":37.6060361111:-122.048747222
"DECTU":"Intersection":"DECTU Intersection":33.1558416667:-111.971180556
"DEDBE":"Intersection":"DEDBE Intersection":47.8214277778:-122.069183333
"DEDHD":"Intersection":"DEDHD Intersection":38.3355166667:-122.112808333
"DEDKE":"Intersection":"DEDKE Intersection":36.8145722222:-112.624675
"DEEAN":"Intersection":"DEEAN Intersection":38.3491638889:-123.302288889
"DEEII":"Intersection":"DEEII Intersection":37.8146138889:-121.867430556
"DEERS":"Intersection":"DEERS Intersection":34.5809666667:-111.897452778
"DEETZ":"Intersection":"DEETZ Intersection":44.2098694444:-116.077861111
"DEFKI":"Intersection":"DEFKI Intersection":43.6341361111:-116.624486111
"DEGHU":"Intersection":"DEGHU Intersection":40.9567861111:-115.950480556
"DEGLE":"Intersection":"DEGLE Intersection":33.2680833333:-117.117147222
"DEGNE":"Intersection":"DEGNE Intersection":33.7740527778:-117.183758333
"DEHAM":"Intersection":"DEHAM Intersection":33.6867944444:-117.121988889
"DEHOG":"Intersection":"DEHOG Intersection":34.3902611111:-110.012538889
"DEKRT":"Intersection":"DEKRT Intersection":33.8330472222:-117.677516667
"DELLA":"Intersection":"DELLA Intersection":33.0687472222:-111.371536111
"DELLY":"Intersection":"DELLY Intersection":32.3672305556:-112.061052778
"DELNO":"Intersection":"DELNO Intersection":35.7160472222:-119.214091667
"DELSE":"Intersection":"DELSE Intersection":33.4407777778:-111.957880556
"DEMDY":"Intersection":"DEMDY Intersection":35.2893333333:-113.911611111
"DEMFA":"Intersection":"DEMFA Intersection":34.9727638889:-120.541616667
"DEMPE":"Intersection":"DEMPE Intersection":34.0548583333:-117.728425
"DENRE":"Intersection":"DENRE Intersection":40.7185888889:-114.273577778
"DEORO":"Intersection":"DEORO Intersection":32.7790222222:-117.045361111
"DEPDE":"Intersection":"DEPDE Intersection":46.9819333333:-120.316269444
"DEPHE":"Intersection":"DEPHE Intersection":32.5647:-110.496961111
"DEPTY":"Intersection":"DEPTY Intersection":43.1842138889:-116.064527778
"DERAY":"Intersection":"DERAY Intersection":44.3049055556:-123.324833333
"DERBB":"Intersection":"DERBB Intersection":35.2559:-119.641447222
"DERMT":"Intersection":"DERMT Intersection":41.8719111111:-117.176194444
"DEROY":"Intersection":"DEROY Intersection":43.2739222222:-123.9749
"DERSO":"Intersection":"DERSO Intersection":43.3618416667:-115.133794444
"DERVL":"Intersection":"DERVL Intersection":33.4680333333:-111.755491667
"DESRT":"Intersection":"DESRT Intersection":36.3286638889:-120.233808333
"DETAY":"Intersection":"DETAY Intersection":40.4350777778:-120.602130556
"DEVLE":"Intersection":"DEVLE Intersection":44.2120888889:-117.249063889
"DEWAY":"Intersection":"DEWAY Intersection":33.9486666667:-116.739975
"DEWYE":"Intersection":"DEWYE Intersection":33.9765694444:-117.542966667
"DEXTR":"Intersection":"DEXTR Intersection":35.67915:-109.832333333
"DEYAF":"Intersection":"DEYAF Intersection":33.2209194444:-119.433808333
"DEYNE":"Intersection":"DEYNE Intersection":31.5721527778:-109.808775
"DFUCA":"Intersection":"DFUCA Intersection":48.4254583333:-123.016897222
"DGLAS":"Intersection":"DGLAS Intersection":47.5376583333:-122.307102778
"DHOME":"Intersection":"DHOME Intersection":32.7315638889:-114.520588889
"DIABO":"Intersection":"DIABO Intersection":48.8337611111:-120.937080556
"DIAMD":"Intersection":"DIAMD Intersection":33.6308777778:-117.289569444
"DIANN":"Intersection":"DIANN Intersection":48.1642805556:-117.177641667
"DIBBS":"Intersection":"DIBBS Intersection":34.6216666667:-119.2325
"DIBEY":"Intersection":"DIBEY Intersection":36.7210805556:-111.40365
"DIBGE":"Intersection":"DIBGE Intersection":33.2517333333:-117.040113889
"DIBLE":"Intersection":"DIBLE Intersection":40.2228138889:-122.295419444
"DIBPE":"Intersection":"DIBPE Intersection":46.9915888889:-120.403319444
"DICEG":"Intersection":"DICEG Intersection":33.9918583333:-117.331847222
"DICER":"Intersection":"DICER Intersection":33.0411083333:-116.9085
"DICEY":"Intersection":"DICEY Intersection":39.6071583333:-119.768986111
"DICIR":"Intersection":"DICIR Intersection":33.4284861111:-111.781288889
"DICSA":"Intersection":"DICSA Intersection":35.8681472222:-115.037527778
"DIDBE":"Intersection":"DIDBE Intersection":39.7020916667:-119.768711111
"DIELA":"Intersection":"DIELA Intersection":36.5766083333:-114.679186111
"DIGAY":"Intersection":"DIGAY Intersection":34.5942444444:-109.433469444
"DIGGN":"Intersection":"DIGGN Intersection":47.947175:-122.766688889
"DIGQY":"Intersection":"DIGQY Intersection":37.44965:-120.854780556
"DIGUQ":"Intersection":"DIGUQ Intersection":43.74915:-111.096777778
"DIJER":"Intersection":"DIJER Intersection":37.6767583333:-120.883163889
"DIKAC":"Intersection":"DIKAC Intersection":43.4291:-116.143225
"DIKES":"Intersection":"DIKES Intersection":34.602875:-115.986986111
"DIKKE":"Intersection":"DIKKE Intersection":45.5650861111:-122.469788889
"DIKNE":"Intersection":"DIKNE Intersection":39.2664944444:-119.527611111
"DILAC":"Intersection":"DILAC Intersection":45.4313694444:-119.724511111
"DILCO":"Intersection":"DILCO Intersection":35.5312305556:-110.065369444
"DILLY":"Intersection":"DILLY Intersection":34.8284888889:-112.613147222
"DINBE":"Intersection":"DINBE Intersection":33.9428777778:-114.478066667
"DINGO":"Intersection":"DINGO Intersection":32.49565:-111.544366667
"DINSE":"Intersection":"DINSE Intersection":40.5112416667:-123.660294444
"DINUB":"Intersection":"DINUB Intersection":36.4248388889:-119.321994444
"DIPBA":"Intersection":"DIPBA Intersection":46.3173138889:-116.918844444
"DIRBE":"Intersection":"DIRBE Intersection":38.8360861111:-121.577872222
"DISBE":"Intersection":"DISBE Intersection":35.1200555556:-116.381727778
"DISCS":"Intersection":"DISCS Intersection":39.6593805556:-119.768825
"DISEY":"Intersection":"DISEY Intersection":33.6441944444:-117.110038889
"DITOS":"Intersection":"DITOS Intersection":33.5083333333:-117.898888889
"DIVAC":"Intersection":"DIVAC Intersection":35.5336194444:-117.917191667
"DIVDE":"Intersection":"DIVDE Intersection":45.3112277778:-113.880619444
"DIVEC":"Intersection":"DIVEC Intersection":37.4328833333:-121.935008333
"DIVIT":"Intersection":"DIVIT Intersection":36.4455972222:-119.683258333
"DIVVE":"Intersection":"DIVVE Intersection":43.7267:-111.121455556
"DIXNA":"Intersection":"DIXNA Intersection":34.6167194444:-117.964419444
"DIXXN":"Intersection":"DIXXN Intersection":33.9920194444:-117.543519444
"DIYAT":"Intersection":"DIYAT Intersection":44.649525:-123.061113889
"DIYEB":"Intersection":"DIYEB Intersection":37.398725:-122.040269444
"DIYLA":"Intersection":"DIYLA Intersection":40.4443888889:-117.075038889
"DIYSA":"Intersection":"DIYSA Intersection":47.7811027778:-117.099016667
"DIZZY":"Intersection":"DIZZY Intersection":36.5963166667:-121.871936111
"DJINN":"Intersection":"DJINN Intersection":46.7359333333:-116.923075
"DLANI":"Intersection":"DLANI Intersection":39.1260972222:-120.060988889
"DLILE":"Intersection":"DLILE Intersection":45.5496833333:-122.170380556
"DLITZ":"Intersection":"DLITZ Intersection":46.7675194444:-117.014227778
"DLRAY":"Intersection":"DLRAY Intersection":37.463075:-120.652141667
"DLREY":"Intersection":"DLREY Intersection":33.9436805556:-118.465147222
"DMAGY":"Intersection":"DMAGY Intersection":46.4141111111:-118.852166667
"DMAWP":"Intersection":"DMAWP Intersection":32.3886333333:-111.062733333
"DMAZH":"Intersection":"DMAZH Intersection":45.8300277778:-122.384372222
"DMBMZ":"Intersection":"DMBMZ Intersection":44.8792444444:-124.078638889
"DMBOR":"Intersection":"DMBOR Intersection":45.7907055556:-122.361466667
"DMBZK":"Intersection":"DMBZK Intersection":45.3018138889:-122.908158333
"DMEBW":"Intersection":"DMEBW Intersection":44.7186:-117.648433333
"DMELL":"Intersection":"DMELL Intersection":46.4390944444:-120.033975
"DMEQJ":"Intersection":"DMEQJ Intersection":35.5299833333:-120.520647222
"DMEZG":"Intersection":"DMEZG Intersection":39.9367444444:-122.185630556
"DMFBW":"Intersection":"DMFBW Intersection":43.8898166667:-123.177922222
"DMFEM":"Intersection":"DMFEM Intersection":47.5109777778:-120.214697222
"DMGDB":"Intersection":"DMGDB Intersection":39.6339472222:-119.849925
"DMJCH":"Intersection":"DMJCH Intersection":35.1239861111:-110.983419444
"DMJSJ":"Intersection":"DMJSJ Intersection":45.0231666667:-118.048244444
"DMJSP":"Intersection":"DMJSP Intersection":45.0838833333:-118.128719444
"DMLXB":"Intersection":"DMLXB Intersection":37.6073555556:-118.489169444
"DMMCA":"Intersection":"DMMCA Intersection":42.4466833333:-113.527947222
"DMMLR":"Intersection":"DMMLR Intersection":47.2641777778:-119.916527778
"DMMQQ":"Intersection":"DMMQQ Intersection":34.7600083333:-114.271938889
"DMTFB":"Intersection":"DMTFB Intersection":39.6401416667:-119.835463889
"DMVCB":"Intersection":"DMVCB Intersection":39.642675:-119.838208333
"DMYHV":"Intersection":"DMYHV Intersection":33.8906527778:-117.957627778
"DMYPU":"Intersection":"DMYPU Intersection":35.4729611111:-120.478166667
"DMYPW":"Intersection":"DMYPW Intersection":35.9369277778:-120.581402778
"DMYSU":"Intersection":"DMYSU Intersection":40.489575:-122.355538889
"DMYUJ":"Intersection":"DMYUJ Intersection":37.1675111111:-121.708352778
"DMYUX":"Intersection":"DMYUX Intersection":36.9773527778:-121.9434
"DMYWN":"Intersection":"DMYWN Intersection":32.3693777778:-111.238033333
"DMYWZ":"Intersection":"DMYWZ Intersection":34.1987833333:-118.486433333
"DMYXI":"Intersection":"DMYXI Intersection":46.4299305556:-120.012380556
"DMYYD":"Intersection":"DMYYD Intersection":46.4128083333:-119.960136111
"DNAHO":"Intersection":"DNAHO Intersection":33.6521027778:-111.8768
"DNERO":"Intersection":"DNERO Intersection":35.0353166667:-114.904552778
"DNGER":"Intersection":"DNGER Intersection":38.6484638889:-120.705688889
"DNITA":"Intersection":"DNITA Intersection":33.9091166667:-118.815383333
"DNJ":"VOR/DME":"Donnelly VOR/DME":44.7670975:-116.2062775
"DNUTT":"Intersection":"DNUTT Intersection":34.7873944444:-116.556672222
"DOAME":"Intersection":"DOAME Intersection":48.075:-120.483333333
